,summary,config,name
664,"{'val_acc_balanced': 0.7078974175430868, '_step': 12, '_wandb': {'runtime': 65}, '_timestamp': 1686217285.235616, 'val_loss': 0.6295230388641357, 'train_loss': 0.38276728987693787, 'val_acc_rec': 0.708171206225681, 'trainer/global_step': 169, 'val_acc_rec_balanced': 0.7075408843125378, 'epoch': 9, 'val_acc': 0.7083480721613017, '_runtime': 66.043142080307}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 10, 'freeze_encoder': True}",proud-oath-243
665,"{'val_acc_balanced': 0.5, 'trainer/global_step': 169, '_runtime': 71.99781632423401, '_timestamp': 1686217128.2544544, 'train_loss': 0.6962857842445374, 'val_acc': 0.5058365758754864, 'val_loss': 0.6957821846008301, 'val_acc_rec': 0.5058365758754864, 'val_acc_rec_balanced': 0.5, '_step': 12, 'epoch': 9, '_wandb': {'runtime': 65}}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 10, 'freeze_encoder': True}",leafy-armadillo-242
666,"{'val_acc': 0.518570923240184, '_timestamp': 1686216962.3002682, 'val_acc_rec': 0.5136186770428015, 'trainer/global_step': 169, '_step': 12, 'epoch': 9, 'val_loss': 1.0548150539398191, 'train_loss': 0.46431320905685425, 'val_acc_balanced': 0.5190876053080777, 'val_acc_rec_balanced': 0.5135978195033313, '_wandb': {'runtime': 70}, '_runtime': 70.90844106674194}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 10, 'freeze_encoder': False}",splendid-wood-241
667,"{'_step': 12, 'val_loss': 0.7083778381347656, '_timestamp': 1686216804.3839848, 'val_acc_balanced': 0.6304952921094653, 'trainer/global_step': 169, 'val_acc_rec_balanced': 0.641701998788613, 'epoch': 9, '_wandb': {'runtime': 67}, 'val_acc': 0.63052706048815, '_runtime': 68.27194881439209, 'train_loss': 0.47824856638908386, 'val_acc_rec': 0.642023346303502}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 10, 'freeze_encoder': True}",sage-lake-240
668,"{'_runtime': 57.49885773658752, '_timestamp': 1686216646.2936578, 'val_acc_rec': 0.4941634241245136, 'val_acc_balanced': 0.5, 'trainer/global_step': 179, 'val_acc_rec_balanced': 0.5, 'epoch': 9, 'val_acc': 0.4941634241245136, 'val_loss': 0.6935093402862549, 'train_loss': 0.69416344165802, '_step': 12, '_wandb': {'runtime': 57}}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 10, 'freeze_encoder': True}",deep-star-239
669,"{'_wandb': {'runtime': 66}, '_runtime': 66.96317148208618, 'val_loss': 1.5766874551773071, '_timestamp': 1686216499.3850706, 'val_acc_balanced': 0.5736124112108364, 'trainer/global_step': 179, '_step': 12, 'epoch': 9, 'val_acc_rec_balanced': 0.584221683827983, 'val_acc_rec': 0.5875486381322957, 'val_acc': 0.5764060841881854, 'train_loss': 0.10777639597654344}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 10, 'freeze_encoder': False}",glowing-butterfly-238
670,"{'val_acc_rec_balanced': 0.7355542095699577, '_wandb': {'runtime': 58}, '_runtime': 59.07414436340332, 'val_loss': 0.6021698117256165, '_timestamp': 1686216340.5528977, 'train_loss': 0.4556860327720642, 'trainer/global_step': 179, '_step': 12, 'epoch': 9, 'val_acc': 0.7154227095861337, 'val_acc_rec': 0.7354085603112841, 'val_acc_balanced': 0.7156420351302241}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 10, 'freeze_encoder': True}",curious-armadillo-237
671,"{'_timestamp': 1686216191.3962946, 'train_loss': 0.6788515448570251, 'val_acc_rec': 0.4941634241245136, 'val_acc_balanced': 0.5, 'trainer/global_step': 189, 'epoch': 9, '_wandb': {'runtime': 64}, 'val_acc': 0.4941634241245136, 'val_acc_rec_balanced': 0.5, '_step': 12, '_runtime': 64.61546659469604, 'val_loss': 0.6973650455474854}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 10, 'freeze_encoder': True}",dashing-totem-236
672,"{'train_loss': 0.3509123921394348, 'val_acc_rec': 0.6108949416342413, 'val_acc_balanced': 0.6072173889103023, 'epoch': 9, '_wandb': {'runtime': 68}, '_runtime': 68.55095934867859, 'val_loss': 0.964544713497162, 'val_acc_rec_balanced': 0.6143852210781344, '_step': 12, 'val_acc': 0.605765829501238, '_timestamp': 1686216040.1469233, 'trainer/global_step': 189}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 10, 'freeze_encoder': False}",stoic-butterfly-235
673,"{'_timestamp': 1686215882.6648457, 'train_loss': 0.4399110972881317, 'trainer/global_step': 189, 'val_acc_rec_balanced': 0.6892186553603876, '_step': 12, '_runtime': 60.08263945579529, 'val_acc': 0.6837637071100107, 'val_loss': 0.6779223084449768, 'val_acc_rec': 0.688715953307393, 'val_acc_balanced': 0.6841913991520291, 'epoch': 9, '_wandb': {'runtime': 59}}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 10, 'freeze_encoder': True}",floral-violet-234
674,"{'train_loss': 0.6827977895736694, 'val_acc_rec_balanced': 0.5, 'epoch': 9, '_wandb': {'runtime': 59}, 'val_loss': 0.6945775151252747, '_timestamp': 1686215733.0025885, 'val_acc_balanced': 0.5, 'trainer/global_step': 159, '_step': 12, 'val_acc': 0.5058365758754864, '_runtime': 60.411601305007935, 'val_acc_rec': 0.5058365758754864}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 10, 'freeze_encoder': True}",giddy-moon-233
675,"{'_step': 12, '_wandb': {'runtime': 65}, 'val_acc': 0.5601344181110718, '_timestamp': 1686215583.8639443, 'val_acc_balanced': 0.5577721491107318, 'trainer/global_step': 159, 'val_acc_rec_balanced': 0.5406420351302241, 'epoch': 9, '_runtime': 65.64549922943115, 'val_loss': 1.0494143962860107, 'train_loss': 0.3492347300052643, 'val_acc_rec': 0.5447470817120622}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 10, 'freeze_encoder': False}",splendid-shape-232
676,"{'train_loss': 0.4465439319610596, '_wandb': {'runtime': 68}, 'val_acc': 0.7331093031482137, '_runtime': 68.85316801071167, 'val_loss': 0.6649208068847656, 'val_acc_balanced': 0.7332443147403778, 'trainer/global_step': 159, 'val_acc_rec_balanced': 0.7589036947304664, '_step': 12, 'epoch': 9, '_timestamp': 1686215429.35779, 'val_acc_rec': 0.7587548638132295}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 10, 'freeze_encoder': True}",confused-breeze-231
677,"{'_runtime': 65.70211362838745, '_timestamp': 1686215269.3462026, 'train_loss': 0.6736205220222473, 'val_acc_rec': 0.5058365758754864, 'val_acc_balanced': 0.5, 'trainer/global_step': 369, '_wandb': {'runtime': 65}, 'epoch': 9, 'val_acc': 0.5058365758754864, 'val_loss': 0.697199821472168, 'val_acc_rec_balanced': 0.5, '_step': 16}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': True}",drawn-glade-230
678,"{'_runtime': 71.18183159828186, 'val_loss': 0.98346209526062, 'train_loss': 0.18667303025722504, 'val_acc_rec': 0.688715953307393, '_step': 16, 'epoch': 9, '_wandb': {'runtime': 70}, 'val_acc': 0.6489211177927131, 'val_acc_balanced': 0.648313694179836, '_timestamp': 1686215113.0385785, 'trainer/global_step': 369, 'val_acc_rec_balanced': 0.6882192610539066}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': False}",jolly-universe-229
679,"{'_timestamp': 1686214953.4909348, 'val_acc_rec': 0.7042801556420234, 'trainer/global_step': 369, 'epoch': 9, '_runtime': 68.18443274497986, 'val_acc': 0.6752741422002122, 'val_loss': 0.625089704990387, 'train_loss': 0.5491873621940613, 'val_acc_balanced': 0.6763696932988271, 'val_acc_rec_balanced': 0.7049666868564506, '_step': 16, '_wandb': {'runtime': 67}}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': True}",fearless-hill-228
680,"{'val_loss': 0.704257071018219, 'val_acc_balanced': 0.5, 'val_acc_rec_balanced': 0.5, '_runtime': 71.97752165794373, '_timestamp': 1686214792.7665627, 'train_loss': 0.6624288558959961, 'val_acc_rec': 0.5058365758754864, '_step': 16, 'epoch': 9, '_wandb': {'runtime': 71}, 'val_acc': 0.5058365758754864, 'trainer/global_step': 369}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': True}",fragrant-morning-227
681,"{'val_loss': 0.9740397334098816, 'train_loss': 0.40446892380714417, 'val_acc_balanced': 0.6260627168107483, 'val_acc_rec_balanced': 0.6074803149606299, '_step': 16, 'epoch': 9, 'val_acc': 0.6276972055182172, '_runtime': 76.89402413368225, '_wandb': {'runtime': 76}, '_timestamp': 1686214629.627315, 'val_acc_rec': 0.6108949416342413, 'trainer/global_step': 369}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': False}",brisk-sun-226
682,"{'_wandb': {'runtime': 62}, 'val_acc': 0.6572338167668907, 'val_loss': 0.6347818374633789, 'val_acc_balanced': 0.6572696988051319, 'trainer/global_step': 369, 'val_acc_rec_balanced': 0.7040581465778316, '_step': 16, 'epoch': 9, '_runtime': 63.391172885894775, '_timestamp': 1686214460.3648338, 'train_loss': 0.44568485021591187, 'val_acc_rec': 0.7042801556420234}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': True}",swift-puddle-225
683,"{'_runtime': 70.54816126823425, '_timestamp': 1686214306.8637333, 'val_acc_balanced': 0.5, 'trainer/global_step': 359, 'val_acc_rec_balanced': 0.5, '_step': 16, 'val_acc': 0.5058365758754864, 'val_loss': 0.6972140073776245, 'train_loss': 0.7045984864234924, 'val_acc_rec': 0.5058365758754864, 'epoch': 9, '_wandb': {'runtime': 69}}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': True}",drawn-haze-224
684,"{'_wandb': {'runtime': 76}, 'val_acc': 0.6328263176512203, '_timestamp': 1686214147.3074028, 'trainer/global_step': 359, 'val_acc_rec_balanced': 0.6598425196850394, '_step': 16, 'epoch': 9, 'train_loss': 0.5849462151527405, 'val_acc_rec': 0.6614785992217899, 'val_acc_balanced': 0.6329043004239855, '_runtime': 76.91468286514282, 'val_loss': 0.6984516978263855}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': False}",frosty-music-223
685,"{'_step': 16, '_runtime': 68.9487144947052, '_timestamp': 1686213979.5869534, 'val_acc_balanced': 0.7137106987500688, 'trainer/global_step': 359, 'val_acc_rec_balanced': 0.7273167777104785, 'epoch': 9, '_wandb': {'runtime': 68}, 'val_acc': 0.7140077821011673, 'val_loss': 0.6490510106086731, 'train_loss': 0.500049352645874, 'val_acc_rec': 0.7276264591439688}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': True}",summer-oath-222
686,"{'val_acc': 0.4941634241245136, '_runtime': 62.19504284858704, 'train_loss': 0.6931403875350952, 'val_acc_rec': 0.4941634241245136, '_step': 16, '_wandb': {'runtime': 61}, '_timestamp': 1686213820.4574058, 'val_acc_balanced': 0.5, 'trainer/global_step': 389, 'val_acc_rec_balanced': 0.5, 'epoch': 9, 'val_loss': 0.6931502819061279}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': True}",azure-surf-221
687,"{'_step': 16, 'val_loss': 1.0758684873580933, 'val_acc_rec': 0.6731517509727627, 'val_acc_balanced': 0.6781798909751666, 'trainer/global_step': 389, 'epoch': 9, '_wandb': {'runtime': 68}, 'val_acc': 0.6765122037495578, '_runtime': 69.34338974952698, '_timestamp': 1686213668.9935389, 'train_loss': 0.12444878369569778, 'val_acc_rec_balanced': 0.6751968503937008}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': False}",generous-salad-220
688,"{'_timestamp': 1686213511.009744, 'val_acc_rec': 0.7120622568093385, 'val_acc_rec_balanced': 0.7126589945487583, '_wandb': {'runtime': 71}, '_runtime': 72.29623699188232, 'val_acc': 0.6963211885390874, 'val_loss': 0.6360259652137756, 'train_loss': 0.44611674547195435, 'val_acc_balanced': 0.6971325918176312, 'trainer/global_step': 389, '_step': 16, 'epoch': 9}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': True}",hardy-fire-219
689,"{'val_acc': 0.5058365758754864, 'val_loss': 0.6974192261695862, '_timestamp': 1686213345.3816006, 'val_acc_rec_balanced': 0.5, 'train_loss': 0.6549224853515625, 'val_acc_rec': 0.5058365758754864, 'val_acc_balanced': 0.5, 'trainer/global_step': 329, '_step': 15, 'epoch': 9, '_wandb': {'runtime': 66}, '_runtime': 66.57048153877258}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': True}",elated-salad-218
690,"{'train_loss': 0.3497264087200165, 'val_acc_balanced': 0.6209569957601453, '_wandb': {'runtime': 74}, 'val_acc': 0.6211531659002476, '_runtime': 74.91392588615417, '_timestamp': 1686213188.83198, 'val_acc_rec': 0.6459143968871596, 'trainer/global_step': 329, 'val_acc_rec_balanced': 0.6456390066626287, '_step': 15, 'epoch': 9, 'val_loss': 0.9996392130851746}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': False}",polished-frog-217
691,"{'epoch': 9, '_wandb': {'runtime': 68}, '_runtime': 68.97475695610046, '_step': 15, 'val_loss': 0.5680072903633118, '_timestamp': 1686213022.504477, 'train_loss': 0.45047682523727417, 'val_acc_rec': 0.7665369649805448, 'val_acc_balanced': 0.7361709156984748, 'trainer/global_step': 329, 'val_acc_rec_balanced': 0.7659600242277407, 'val_acc': 0.7366466218606297}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 5, 'freeze_encoder': True}",classic-river-216
692,"{'_step': 27, 'epoch': 9, '_runtime': 78.74698090553284, 'val_loss': 0.6951984167098999, 'train_loss': 0.6785187125205994, 'trainer/global_step': 929, 'val_acc_rec_balanced': 0.5, '_wandb': {'runtime': 78}, 'val_acc': 0.5058365758754864, '_timestamp': 1686212862.180899, 'val_acc_rec': 0.5058365758754864, 'val_acc_balanced': 0.5}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': True}",comic-plant-215
693,"{'trainer/global_step': 929, 'val_acc_rec_balanced': 0.7108116293155663, '_step': 27, 'epoch': 9, '_wandb': {'runtime': 97}, 'val_acc': 0.6865935620799434, 'train_loss': 0.226645365357399, 'val_acc_rec': 0.708171206225681, '_runtime': 97.4555597305298, 'val_loss': 0.782922089099884, '_timestamp': 1686212687.9676297, 'val_acc_balanced': 0.68885523924894}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': False}",serene-oath-214
694,"{'epoch': 9, '_wandb': {'runtime': 81}, 'val_acc': 0.6970286522815705, '_timestamp': 1686212496.124222, 'train_loss': 0.5456197261810303, 'trainer/global_step': 929, '_step': 27, '_runtime': 82.0007050037384, 'val_loss': 0.5843812227249146, 'val_acc_rec': 0.7120622568093385, 'val_acc_balanced': 0.6968903144099994, 'val_acc_rec_balanced': 0.7119321623258631}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': True}",easy-terrain-213
695,"{'_step': 27, '_wandb': {'runtime': 75}, 'val_acc': 0.5058365758754864, 'val_acc_balanced': 0.5, 'train_loss': 0.6881319880485535, 'val_acc_rec': 0.5058365758754864, 'trainer/global_step': 939, 'val_acc_rec_balanced': 0.5, 'epoch': 9, '_runtime': 76.33273768424988, 'val_loss': 0.6950187683105469, '_timestamp': 1686212318.4523356}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': True}",glamorous-valley-212
696,"{'_step': 27, 'epoch': 9, '_wandb': {'runtime': 100}, '_timestamp': 1686212146.4979453, 'val_acc_balanced': 0.6692500412972854, 'trainer/global_step': 939, 'val_acc': 0.6678457729041387, '_runtime': 101.2058002948761, 'val_loss': 0.6780084371566772, 'train_loss': 0.2889136075973511, 'val_acc_rec': 0.7159533073929961, 'val_acc_rec_balanced': 0.7169594185342216}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': False}",wise-tree-211
697,"{'val_acc_balanced': 0.706636473762458, 'trainer/global_step': 939, 'val_acc_rec_balanced': 0.7428831011508177, '_step': 27, 'epoch': 9, 'val_acc': 0.7071100106119561, '_runtime': 85.18406462669373, 'train_loss': 0.4934916198253632, '_wandb': {'runtime': 84}, 'val_loss': 0.5695905685424805, '_timestamp': 1686211950.3604655, 'val_acc_rec': 0.7431906614785992}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': True}",rich-serenity-210
698,"{'epoch': 9, '_wandb': {'runtime': 77}, '_runtime': 77.83839106559753, 'val_loss': 0.6932600140571594, 'train_loss': 0.699072539806366, 'val_acc_rec_balanced': 0.5, '_step': 27, 'val_acc': 0.5058365758754864, '_timestamp': 1686211770.01429, 'val_acc_rec': 0.5058365758754864, 'val_acc_balanced': 0.5, 'trainer/global_step': 909}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': True}",winter-frog-209
699,"{'val_acc_balanced': 0.7031798909751665, 'epoch': 9, '_wandb': {'runtime': 97}, '_runtime': 97.61437368392944, '_timestamp': 1686211598.4377167, 'train_loss': 0.26433345675468445, 'val_acc_rec': 0.7276264591439688, 'trainer/global_step': 909, 'val_acc_rec_balanced': 0.7288612961841308, '_step': 27, 'val_acc': 0.7023346303501945, 'val_loss': 0.7538611888885498}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': False}",atomic-frog-208
700,"{'epoch': 9, '_runtime': 81.09416127204895, 'val_loss': 0.5706521272659302, 'train_loss': 0.4198428690433502, 'val_acc_rec_balanced': 0.7440642035130224, '_step': 27, '_wandb': {'runtime': 80}, 'val_acc': 0.713477184294305, '_timestamp': 1686211405.4653912, 'val_acc_rec': 0.7431906614785992, 'val_acc_balanced': 0.7144705688012775, 'trainer/global_step': 909}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': True}",warm-sponge-207
701,"{'epoch': 9, '_wandb': {'runtime': 76}, 'val_loss': 0.6939254999160767, '_timestamp': 1686211228.1655383, 'val_acc_rec_balanced': 0.5, '_step': 27, 'val_acc': 0.5058365758754864, '_runtime': 78.10539221763611, 'train_loss': 0.6912399530410767, 'val_acc_rec': 0.5058365758754864, 'val_acc_balanced': 0.5, 'trainer/global_step': 929}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': True}",pious-cloud-206
702,"{'val_acc': 0.5058365758754864, '_runtime': 98.04869627952576, '_timestamp': 1686211054.8091302, 'val_acc_balanced': 0.5, 'trainer/global_step': 929, 'epoch': 9, '_wandb': {'runtime': 97}, 'train_loss': 0.6912398934364319, 'val_acc_rec': 0.5058365758754864, 'val_acc_rec_balanced': 0.5, '_step': 27, 'val_loss': 0.6939255595207214}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': False}",different-pond-205
703,"{'_timestamp': 1686210861.010506, 'train_loss': 0.570151150226593, 'val_acc_rec': 0.7198443579766537, 'val_loss': 0.6367584466934204, 'epoch': 9, '_wandb': {'runtime': 83}, 'val_acc': 0.7049876193845065, '_runtime': 84.32567691802979, 'val_acc_balanced': 0.7048730796762293, 'trainer/global_step': 929, 'val_acc_rec_balanced': 0.7199878861296185, '_step': 27}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': True}",dauntless-blaze-204
704,"{'train_loss': 0.6635230779647827, 'val_acc_balanced': 0.5, 'val_acc_rec_balanced': 0.5, 'val_loss': 0.6978484988212585, '_timestamp': 1686210680.07281, '_wandb': {'runtime': 77}, 'val_acc': 0.5058365758754864, '_runtime': 77.58297204971313, 'val_acc_rec': 0.5058365758754864, 'trainer/global_step': 889, '_step': 26, 'epoch': 9}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': True}",winter-fog-203
705,"{'_wandb': {'runtime': 98}, 'val_acc': 0.6443226034665723, '_runtime': 98.994380235672, '_timestamp': 1686210506.0993502, 'train_loss': 0.31224003434181213, 'val_acc_rec': 0.6848249027237354, 'val_acc_rec_balanced': 0.6824651726226529, '_step': 26, 'epoch': 9, 'val_loss': 0.833122730255127, 'val_acc_balanced': 0.6417570618358021, 'trainer/global_step': 889}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': False}",helpful-vortex-202
706,"{'val_acc': 0.7304563141139017, 'val_acc_rec': 0.7392996108949417, 'val_acc_balanced': 0.73027091019217, 'trainer/global_step': 889, '_step': 26, 'epoch': 9, '_wandb': {'runtime': 75}, 'train_loss': 0.5175944566726685, 'val_acc_rec_balanced': 0.7390369473046638, '_runtime': 76.04133939743042, 'val_loss': 0.5621622800827026, '_timestamp': 1686210312.6197133}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 2, 'freeze_encoder': True}",olive-energy-201
707,"{'val_loss': 0.6933066844940186, '_timestamp': 1686210141.126232, 'trainer/global_step': 1869, 'val_acc_rec_balanced': 0.5, '_step': 46, '_wandb': {'runtime': 99}, '_runtime': 100.14706587791444, 'train_loss': 0.6950099468231201, 'val_acc_rec': 0.5058365758754864, 'val_acc_balanced': 0.5, 'epoch': 9, 'val_acc': 0.5058365758754864}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 1, 'freeze_encoder': True}",leafy-firebrand-200
708,"{'_wandb': {'runtime': 132}, '_runtime': 132.9902675151825, '_timestamp': 1686209938.2629266, 'train_loss': 0.3438490331172943, 'val_acc_balanced': 0.7135785474368151, '_step': 46, 'epoch': 9, 'val_acc': 0.7118853908737177, 'val_loss': 0.7096554636955261, 'val_acc_rec': 0.7470817120622568, 'trainer/global_step': 1869, 'val_acc_rec_balanced': 0.7491823137492428}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 1, 'freeze_encoder': False}",usual-yogurt-199
709,"{'_step': 46, 'epoch': 9, 'val_acc': 0.7178988326848249, 'train_loss': 0.5608749985694885, 'val_acc_rec': 0.7431906614785992, 'val_acc_balanced': 0.7185066901602335, '_wandb': {'runtime': 105}, '_runtime': 105.528226852417, 'val_loss': 0.5700834393501282, '_timestamp': 1686209701.728787, 'trainer/global_step': 1869, 'val_acc_rec_balanced': 0.7437007874015749}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 1, 'freeze_encoder': True}",skilled-star-198
710,"{'val_acc': 0.5058365758754864, '_timestamp': 1686209486.2565925, 'val_acc_rec': 0.5058365758754864, 'trainer/global_step': 1869, 'val_acc_rec_balanced': 0.5, 'epoch': 9, '_wandb': {'runtime': 100}, 'val_loss': 0.693321704864502, 'train_loss': 0.6857802867889404, 'val_acc_balanced': 0.5, '_step': 46, '_runtime': 100.86458921432497}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 1, 'freeze_encoder': True}",restful-wave-197
711,"{'_timestamp': 1686209280.4902484, 'val_acc_rec': 0.5058365758754864, 'val_acc_balanced': 0.5, 'trainer/global_step': 1869, '_wandb': {'runtime': 134}, 'val_acc': 0.5058365758754864, '_runtime': 134.52829837799072, 'val_loss': 0.69451904296875, 'train_loss': 0.6830257177352905, 'val_acc_rec_balanced': 0.5, '_step': 46, 'epoch': 9}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 1, 'freeze_encoder': False}",wobbly-waterfall-196
712,"{'_step': 46, 'val_loss': 0.5769728422164917, 'train_loss': 0.5508019924163818, 'epoch': 9, '_wandb': {'runtime': 103}, 'val_acc': 0.7033958259639194, '_runtime': 104.2373526096344, '_timestamp': 1686209044.6602695, 'val_acc_rec': 0.7120622568093385, 'val_acc_balanced': 0.7042783987665877, 'trainer/global_step': 1869, 'val_acc_rec_balanced': 0.712931556632344}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 1, 'freeze_encoder': True}",revived-brook-195
713,"{'trainer/global_step': 1869, 'val_acc_rec_balanced': 0.5, '_step': 46, 'val_acc': 0.5058365758754864, '_runtime': 100.20234727859496, 'val_loss': 0.6945257782936096, '_timestamp': 1686208835.8030522, 'train_loss': 0.6789165139198303, 'val_acc_rec': 0.5058365758754864, 'val_acc_balanced': 0.5, 'epoch': 9, '_wandb': {'runtime': 99}}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 1, 'freeze_encoder': True}",devoted-sky-194
714,"{'train_loss': 0.24205195903778076, 'val_acc_rec_balanced': 0.7146577831617202, 'epoch': 9, 'val_acc': 0.6873010258224266, '_runtime': 136.75085639953613, 'val_loss': 0.7419400811195374, 'val_acc_balanced': 0.6898601398601398, 'trainer/global_step': 1869, '_step': 46, '_wandb': {'runtime': 136}, '_timestamp': 1686208631.5400245, 'val_acc_rec': 0.7120622568093385}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 1, 'freeze_encoder': False}",lyric-feather-193
715,"{'epoch': 9, '_wandb': {'runtime': 101}, '_runtime': 101.84737253189088, 'train_loss': 0.6256473660469055, 'val_acc_rec': 0.7276264591439688, 'val_acc_balanced': 0.7147830515940752, 'trainer/global_step': 1869, '_step': 46, 'val_acc': 0.7143615139724089, 'val_loss': 0.578203558921814, '_timestamp': 1686208393.3335657, 'val_acc_rec_balanced': 0.7280436099333737}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 1, 'freeze_encoder': True}",hearty-plasma-192
716,"{'_step': 46, '_wandb': {'runtime': 97}, 'val_acc': 0.5058365758754864, '_runtime': 97.61195015907288, '_timestamp': 1686208188.086837, 'train_loss': 0.6911998391151428, 'trainer/global_step': 1869, 'epoch': 9, 'val_loss': 0.6945724487304688, 'val_acc_rec': 0.5058365758754864, 'val_acc_balanced': 0.5, 'val_acc_rec_balanced': 0.5}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 1, 'freeze_encoder': True}",good-voice-191
717,"{'trainer/global_step': 1869, '_step': 46, '_wandb': {'runtime': 132}, 'val_acc': 0.5058365758754864, 'val_loss': 0.6945724487304688, 'train_loss': 0.6911998391151428, 'val_acc_rec_balanced': 0.5, 'epoch': 9, '_runtime': 133.09219312667847, '_timestamp': 1686207987.7458942, 'val_acc_rec': 0.5058365758754864, 'val_acc_balanced': 0.5}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 1, 'freeze_encoder': False}",sweet-universe-190
718,"{'val_acc': 0.7037495578351609, 'train_loss': 0.6930256485939026, 'val_acc_balanced': 0.7046074004735422, 'trainer/global_step': 1869, '_wandb': {'runtime': 102}, 'epoch': 9, '_runtime': 102.82071471214294, 'val_loss': 0.5827878713607788, '_timestamp': 1686207748.8391027, 'val_acc_rec': 0.7003891050583657, 'val_acc_rec_balanced': 0.7014839491217444, '_step': 46}","{'weights': 'eegclip', 'task_name': 'under_50', 'train_frac': 1, 'freeze_encoder': True}",unique-shape-189
719,"{'epoch': 9, '_wandb': {'runtime': 98}, 'val_acc': 0.5058365758754864, '_runtime': 99.02610349655151, 'val_acc_rec_balanced': 0.5, 'trainer/global_step': 1869, '_step': 46, 'val_loss': 0.6936824321746826, '_timestamp': 1686207541.4428184, 'train_loss': 0.6899221539497375, 'val_acc_rec': 0.5058365758754864, 'val_acc_balanced': 0.5}","{'weights': 'random', 'task_name': 'under_50', 'train_frac': 1, 'freeze_encoder': True}",vague-silence-188
